Date,Views,Video
2020-11-25,33,#2
2020-11-26,30,#2
2020-11-27,30,#2
2020-11-28,16,#2
2020-11-29,12,#2
2020-11-30,31,#2
2020-12-01,20,#2
2020-12-02,27,#2
2020-12-03,30,#2
2020-12-04,18,#2
2020-12-05,12,#2
2020-12-06,17,#2
2020-12-07,21,#2
2020-12-08,18,#2
2020-12-09,15,#2
2020-12-10,30,#2
2020-12-11,18,#2
2020-12-12,11,#2
2020-12-13,12,#2
2020-12-14,22,#2
2020-12-15,28,#2
2020-12-16,27,#2
2020-12-17,31,#2
2020-12-18,18,#2
2020-12-19,10,#2
2020-12-20,9,#2
2020-12-21,12,#2
2020-12-22,19,#2
2020-12-23,5,#2
2020-12-24,6,#2
2020-12-25,1,#2
2020-12-26,3,#2
2020-12-27,6,#2
2020-12-28,7,#2
2020-12-29,11,#2
2020-12-30,12,#2
2020-12-31,13,#2
2021-01-01,8,#2
2021-01-02,14,#2
2021-01-03,7,#2
2021-01-04,13,#2
2021-01-05,9,#2
2021-01-06,7,#2
2021-01-07,27,#2
2021-01-08,5,#2
2021-01-09,2,#2
2021-01-10,6,#2
2021-01-11,4,#2
2021-01-12,8,#2
2021-01-13,5,#2
2021-01-14,9,#2
2021-01-15,13,#2
2021-01-16,12,#2
2021-01-17,17,#2
2021-01-18,13,#2
2021-01-19,9,#2
2021-01-20,7,#2
2021-01-21,12,#2
2021-01-22,15,#2
2021-01-23,17,#2
2021-01-24,17,#2
2021-01-25,19,#2
2021-01-26,26,#2
2021-01-27,21,#2
2021-01-28,10,#2
2021-01-29,10,#2
2021-01-30,8,#2
2021-01-31,17,#2
2021-02-01,13,#2
2021-02-02,9,#2
2021-02-03,16,#2
2021-02-04,29,#2
2021-02-05,15,#2
2021-02-06,12,#2
2021-02-07,10,#2
2021-02-08,23,#2
2021-02-09,18,#2
2021-02-10,41,#2
2021-02-11,20,#2
2021-02-12,13,#2
2021-02-13,6,#2
2021-02-14,15,#2
2021-02-15,7,#2
2021-02-16,10,#2
2021-02-17,7,#2
2021-02-18,21,#2
2021-02-19,15,#2
2021-02-20,7,#2
2021-02-21,5,#2
2021-02-22,18,#2
2021-02-23,23,#2
2021-02-24,26,#2
2021-02-25,7,#2
2021-02-26,17,#2
2021-02-27,19,#2
2021-02-28,14,#2
2021-03-01,18,#2
2021-03-02,17,#2
2021-03-03,8,#2
2021-03-04,16,#2
2021-03-05,24,#2
2021-03-06,15,#2
2021-03-07,13,#2
2021-03-08,31,#2
2021-03-09,62,#2
2021-03-10,20,#2
2021-03-11,17,#2
2021-03-12,11,#2
2021-03-13,3,#2
2021-03-14,16,#2
2021-03-15,32,#2
2021-03-16,30,#2
2021-03-17,25,#2
2021-03-18,22,#2
2021-03-19,24,#2
2021-03-20,13,#2
2021-03-21,17,#2
2021-03-22,22,#2
2021-03-23,25,#2
2021-03-24,22,#2
2021-03-25,22,#2
2021-03-26,15,#2
2021-03-27,5,#2
2021-03-28,15,#2
2021-03-29,27,#2
2021-03-30,26,#2
2021-03-31,21,#2
2021-04-01,51,#2
2021-04-02,25,#2
2021-04-03,15,#2
2021-04-04,8,#2
2021-04-05,20,#2
2021-04-06,21,#2
2021-04-07,17,#2
2021-04-08,23,#2
2021-04-09,14,#2
2021-04-10,16,#2
2021-04-11,12,#2
2021-04-12,25,#2
2021-04-13,35,#2
2021-04-14,24,#2
2021-04-15,25,#2
2021-04-16,25,#2
2021-04-17,15,#2
2021-04-18,21,#2
2021-04-19,32,#2
2021-04-20,28,#2
2021-04-21,34,#2
2021-04-22,27,#2
2021-04-23,10,#2
2021-04-24,25,#2
2021-04-25,15,#2
2021-04-26,35,#2
2021-04-27,19,#2
2021-04-28,33,#2
2021-04-29,20,#2
2021-04-30,23,#2
2021-05-01,16,#2
2021-05-02,19,#2
2021-05-03,18,#2
2021-05-04,24,#2
2021-05-05,18,#2
2021-05-06,17,#2
2021-05-07,16,#2
2021-05-08,11,#2
2021-05-09,7,#2
2021-05-10,21,#2
2021-05-11,28,#2
2021-05-12,22,#2
2021-05-13,21,#2
2021-05-14,19,#2
2021-05-15,13,#2
2021-05-16,20,#2
2021-05-17,25,#2
2021-05-18,17,#2
2021-05-19,14,#2
2021-05-20,17,#2
2021-05-21,18,#2
2021-05-22,14,#2
2021-05-23,23,#2
2021-05-24,27,#2
2021-05-25,19,#2
2021-05-26,19,#2
2021-05-27,24,#2
2021-05-28,23,#2
2021-05-29,19,#2
2021-05-30,17,#2
2021-05-31,17,#2
2021-06-01,24,#2
2021-06-02,19,#2
2021-06-03,14,#2
2021-06-04,14,#2
2021-06-05,28,#2
2021-06-06,10,#2
2021-06-07,13,#2
2021-06-08,13,#2
2021-06-09,16,#2
2021-06-10,13,#2
2021-06-11,9,#2
2021-06-12,20,#2
2021-06-13,8,#2
2021-06-14,16,#2
2021-06-15,20,#2
2021-06-16,28,#2
2021-06-17,11,#2
2021-06-18,14,#2
2021-06-19,8,#2
2021-06-20,15,#2
2021-06-21,17,#2
2021-06-22,13,#2
2021-06-23,22,#2
2021-06-24,22,#2
2021-06-25,16,#2
2021-06-26,9,#2
2021-06-27,13,#2
2021-06-28,12,#2
2021-06-29,14,#2
2021-06-30,19,#2
2021-07-01,20,#2
2021-07-02,12,#2
2021-07-03,15,#2
2021-07-04,25,#2
2021-07-05,14,#2
2021-07-06,16,#2
2021-07-07,11,#2
2021-07-08,13,#2
2021-07-09,9,#2
2021-07-10,5,#2
2021-07-11,10,#2
2021-07-12,29,#2
2021-07-13,21,#2
2021-07-14,14,#2
2021-07-15,20,#2
2021-07-16,15,#2
2021-07-17,10,#2
2021-07-18,22,#2
2021-07-19,21,#2
2021-07-20,23,#2
2021-07-21,16,#2
2021-07-22,17,#2
2021-07-23,8,#2
2021-07-24,4,#2
2021-07-25,12,#2
2021-07-26,9,#2
2021-07-27,19,#2
2021-07-28,24,#2
2021-07-29,13,#2
2021-07-30,11,#2
2021-07-31,14,#2
2021-08-01,11,#2
2021-08-02,23,#2
2021-08-03,20,#2
2021-08-04,16,#2
2021-08-05,25,#2
2021-08-06,24,#2
2021-08-07,8,#2
2021-08-08,13,#2
2021-08-09,15,#2
2021-08-10,17,#2
2021-08-11,22,#2
2021-08-12,12,#2
2021-08-13,13,#2
2021-08-14,19,#2
2021-08-15,9,#2
2021-08-16,22,#2
2021-08-17,17,#2
2021-08-18,18,#2
2021-08-19,13,#2
2021-08-20,9,#2
2021-08-21,12,#2
2021-08-22,12,#2
2021-08-23,14,#2
2021-08-24,15,#2
2021-08-25,22,#2
2021-08-26,14,#2
2021-08-27,14,#2
2021-08-28,13,#2
2021-08-29,21,#2
2021-08-30,10,#2
2021-08-31,26,#2
2021-09-01,13,#2
2021-09-02,16,#2
2021-09-03,17,#2
2021-09-04,6,#2
2021-09-05,5,#2
2021-09-06,22,#2
2021-09-07,23,#2
2021-09-08,21,#2
2021-09-09,15,#2
2021-09-10,13,#2
2021-09-11,17,#2
2021-09-12,15,#2
2021-09-13,12,#2
2021-09-14,19,#2
2021-09-15,22,#2
2021-09-16,16,#2
2021-09-17,16,#2
2021-09-18,12,#2
2021-09-19,21,#2
2021-09-20,23,#2
2021-09-21,13,#2
2021-09-22,20,#2
2021-09-23,16,#2
2021-09-24,20,#2
2021-09-25,14,#2
2021-09-26,23,#2
2021-09-27,16,#2
2021-09-28,38,#2
2021-09-29,27,#2
2021-09-30,33,#2
2021-10-01,21,#2
2021-10-02,5,#2
2021-10-03,15,#2
2021-10-04,13,#2
2021-10-05,23,#2
2021-10-06,18,#2
2021-10-07,20,#2
2021-10-08,19,#2
2021-10-09,12,#2
2021-10-10,11,#2
2021-10-11,17,#2
2021-10-12,26,#2
2021-10-13,25,#2
2021-10-14,11,#2
2021-10-15,14,#2
2021-10-16,16,#2
2021-10-17,13,#2
2021-10-18,31,#2
2021-10-19,29,#2
2021-10-20,27,#2
2021-10-21,14,#2
2021-10-22,11,#2
2021-10-23,5,#2
2021-10-24,17,#2
2021-10-25,27,#2
2021-10-26,15,#2
2021-10-27,12,#2
2021-10-28,7,#2
2021-10-29,25,#2
2021-10-30,6,#2
2021-10-31,19,#2
2021-11-01,13,#2
2021-11-02,11,#2
2021-11-03,19,#2
2021-11-04,19,#2
2021-11-05,8,#2
2021-11-06,7,#2
2021-11-07,10,#2
2021-11-08,23,#2
2021-11-09,20,#2
2021-11-10,15,#2
2021-11-11,11,#2
2021-11-12,11,#2
2021-11-13,9,#2
2021-11-14,10,#2
2021-11-15,21,#2
2021-11-16,27,#2
2021-11-17,17,#2
2021-11-18,33,#2
2021-11-19,23,#2
2021-11-20,6,#2
2021-11-21,15,#2
2021-11-22,25,#2
2021-11-23,35,#2
2021-11-24,37,#2
2021-11-25,16,#2
2021-11-26,27,#2
2021-11-27,8,#2
2021-11-28,16,#2
2021-11-29,37,#2
2021-11-30,9,#2
2021-12-01,41,#2
2021-12-02,27,#2
2021-12-03,16,#2
2021-12-04,11,#2
2021-12-05,12,#2
2021-12-06,18,#2
2021-12-07,18,#2
2021-12-08,37,#2
2021-12-09,20,#2
2021-12-10,16,#2
2021-12-11,13,#2
2021-12-12,18,#2
2021-12-13,27,#2
2021-12-14,23,#2
2021-12-15,38,#2
2021-12-16,16,#2
2021-12-17,10,#2
2021-12-18,11,#2
2021-12-19,5,#2
2021-12-20,16,#2
2021-12-21,11,#2
2021-12-22,6,#2
2021-12-23,8,#2
2021-12-24,8,#2
2021-12-25,4,#2
2021-12-26,5,#2
2021-12-27,11,#2
2021-12-28,3,#2
2021-12-29,9,#2
2021-12-30,10,#2
2021-12-31,0,#2
2022-01-01,2,#2
2022-01-02,7,#2
2022-01-03,12,#2
2022-01-04,13,#2
2022-01-05,13,#2
2022-01-06,3,#2
2022-01-07,6,#2
2022-01-08,4,#2
2022-01-09,2,#2
2022-01-10,11,#2
2022-01-11,8,#2
2022-01-12,11,#2
2022-01-13,13,#2
2022-01-14,16,#2
2022-01-15,9,#2
2022-01-16,10,#2
2022-01-17,22,#2
2022-01-18,22,#2
2022-01-19,10,#2
2022-01-20,22,#2
2022-01-21,12,#2
2022-01-22,11,#2
2022-01-23,9,#2
2022-01-24,18,#2
2022-01-25,17,#2
2022-01-26,13,#2
2022-01-27,14,#2
2022-01-28,9,#2
2022-01-29,12,#2
2022-01-30,9,#2
2022-01-31,20,#2
2022-02-01,20,#2
2022-02-02,11,#2
2022-02-03,21,#2
2022-02-04,12,#2
2022-02-05,10,#2
2022-02-06,10,#2
2022-02-07,19,#2
2022-02-08,17,#2
2022-02-09,11,#2
2022-02-10,10,#2
2022-02-11,22,#2
2022-02-12,9,#2
2022-02-13,11,#2
2022-02-14,14,#2
2022-02-15,19,#2
2022-02-16,17,#2
2022-02-17,16,#2
2022-02-18,7,#2
2022-02-19,7,#2
2022-02-20,10,#2
2022-02-21,17,#2
2022-02-22,15,#2
2022-02-23,26,#2
2022-02-24,11,#2
2022-02-25,13,#2
2022-02-26,9,#2
2022-02-27,14,#2
2022-02-28,9,#2
2022-03-01,7,#2
2022-03-02,6,#2
2022-03-03,10,#2
2022-03-04,10,#2
2022-03-05,9,#2
2022-03-06,4,#2
2022-03-07,9,#2
2022-03-08,16,#2
2022-03-09,7,#2
2022-03-10,10,#2
2022-03-11,9,#2
2022-03-12,6,#2
2022-03-13,17,#2
2022-03-14,29,#2
2022-03-15,15,#2
2022-03-16,18,#2
2022-03-17,17,#2
2022-03-18,15,#2
2022-03-19,5,#2
2022-03-20,21,#2
2022-03-21,28,#2
2022-03-22,22,#2
2022-03-23,12,#2
2022-03-24,13,#2
2022-03-25,14,#2
2022-03-26,13,#2
2022-03-27,9,#2
2022-03-28,17,#2
2022-03-29,16,#2
2022-03-30,24,#2
2022-03-31,25,#2
2022-04-01,18,#2
2022-04-02,12,#2
2022-04-03,13,#2
2022-04-04,30,#2
2022-04-05,29,#2
2022-04-06,31,#2
2022-04-07,26,#2
2022-04-08,25,#2
2022-04-09,36,#2
2022-04-10,26,#2
2022-04-11,14,#2
2022-04-12,18,#2
2022-04-13,31,#2
2022-04-14,20,#2
2022-04-15,14,#2
2022-04-16,16,#2
2022-04-17,16,#2
2022-04-18,16,#2
2022-04-19,31,#2
2022-04-20,7,#2
2022-04-21,22,#2
2022-04-22,19,#2
2022-04-23,20,#2
2022-04-24,25,#2
2022-04-25,42,#2
2022-04-26,25,#2
2022-04-27,23,#2
2022-04-28,23,#2
2022-04-29,19,#2
2022-04-30,12,#2
2022-05-01,32,#2
2022-05-02,28,#2
2022-05-03,17,#2
2022-05-04,35,#2
2022-05-05,27,#2
2022-05-06,22,#2
2022-05-07,15,#2
2022-05-08,19,#2
2022-05-09,44,#2
2022-05-10,29,#2
2022-05-11,17,#2
2022-05-12,16,#2
2022-05-13,17,#2
2022-05-14,4,#2
2022-05-15,14,#2
2022-05-16,33,#2
2022-05-17,24,#2
2022-05-18,22,#2
2022-05-19,37,#2
2022-05-20,13,#2
2022-05-21,12,#2
2022-05-22,18,#2
2022-05-23,18,#2
2022-05-24,20,#2
2022-05-25,16,#2
2022-05-26,23,#2
2022-05-27,39,#2
2022-05-28,11,#2
2022-05-29,35,#2
2022-05-30,22,#2
2022-05-31,31,#2
2022-06-01,13,#2
2022-06-02,16,#2
2022-06-03,8,#2
2022-06-04,9,#2
2022-06-05,24,#2
2022-06-06,25,#2
2022-06-07,19,#2
2022-06-08,23,#2
2022-06-09,31,#2
2022-06-10,11,#2
2022-06-11,7,#2
2022-06-12,12,#2
2022-06-13,26,#2
2022-06-14,9,#2
2022-06-15,12,#2
2022-06-16,14,#2
2022-06-17,15,#2
2022-06-18,21,#2
2022-06-19,22,#2
2022-06-20,60,#2
2022-06-21,47,#2
2022-06-22,21,#2
2022-06-23,13,#2
2022-06-24,9,#2
2022-06-25,13,#2
2022-06-26,16,#2
2022-06-27,16,#2
2022-06-28,14,#2
2022-06-29,15,#2
2022-06-30,15,#2
2022-07-01,10,#2
2022-07-02,4,#2
2022-07-03,10,#2
2022-07-04,16,#2
2022-07-05,17,#2
2022-07-06,11,#2
2022-07-07,14,#2
2022-07-08,17,#2
2022-07-09,8,#2
2022-07-10,25,#2
2022-07-11,23,#2
2022-07-12,18,#2
2022-07-13,15,#2
2022-07-14,15,#2
2022-07-15,17,#2
2022-07-16,6,#2
2022-07-17,18,#2
2022-07-18,24,#2
2022-07-19,15,#2
2022-07-20,13,#2
2022-07-21,22,#2
2022-07-22,13,#2
2022-07-23,11,#2
2022-07-24,19,#2
2022-07-25,19,#2
2022-07-26,13,#2
2022-07-27,12,#2
2022-07-28,14,#2
2022-07-29,8,#2
2022-07-30,12,#2
2022-07-31,14,#2
2022-08-01,15,#2
2022-08-02,7,#2
2022-08-03,15,#2
2022-08-04,14,#2
2022-08-05,8,#2
2022-08-06,10,#2
2022-08-07,3,#2
2022-08-08,16,#2
2022-08-09,13,#2
2022-08-10,13,#2
2022-08-11,16,#2
2022-08-12,8,#2
2022-08-13,10,#2
2022-08-14,7,#2
2022-08-15,19,#2
2022-08-16,19,#2
2022-08-17,16,#2
2022-08-18,19,#2
2022-08-19,10,#2
2022-08-20,8,#2
2022-08-21,18,#2
2022-08-22,12,#2
2022-08-23,20,#2
2022-08-24,18,#2
2022-08-25,18,#2
2022-08-26,23,#2
2022-08-27,8,#2
2022-08-28,9,#2
2022-08-29,9,#2
2022-08-30,17,#2
2022-08-31,17,#2
2022-09-01,14,#2
2022-09-02,9,#2
2022-09-03,11,#2
2022-09-04,12,#2
2022-09-05,12,#2
2022-09-06,15,#2
2022-09-07,24,#2
2022-09-08,16,#2
2022-09-09,13,#2
2022-09-10,16,#2
2022-09-11,19,#2
2022-09-12,25,#2
2022-09-13,30,#2
2022-09-14,30,#2
2022-09-15,19,#2
2022-09-16,21,#2
2022-09-17,5,#2
2022-09-18,18,#2
2022-09-19,17,#2
2022-09-20,16,#2
2022-09-21,26,#2
2022-09-22,14,#2
2022-09-23,11,#2
2022-09-24,8,#2
2022-09-25,9,#2
2022-09-26,18,#2
2022-09-27,20,#2
2022-09-28,11,#2
2022-09-29,8,#2
2022-09-30,15,#2
2022-10-01,9,#2
2022-10-02,26,#2
2022-10-03,16,#2
2022-10-04,42,#2
2022-10-05,15,#2
2022-10-06,5,#2
2022-10-07,11,#2
2022-10-08,5,#2
2022-10-09,15,#2
2022-10-10,18,#2
2022-10-11,17,#2
2022-10-12,16,#2
2022-10-13,16,#2
2022-10-14,18,#2
2022-10-15,6,#2
2022-10-16,10,#2
2022-10-17,21,#2
2022-10-18,25,#2
2022-10-19,19,#2
2022-10-20,18,#2
2022-10-21,7,#2
2022-10-22,5,#2
2022-10-23,22,#2
2022-10-24,17,#2
2022-10-25,18,#2
2022-10-26,19,#2
2022-10-27,21,#2
2022-10-28,23,#2
2022-10-29,20,#2
2022-10-30,10,#2
2022-10-31,17,#2
2022-11-01,18,#2
2022-11-02,13,#2
2022-11-03,13,#2
2022-11-04,15,#2
2022-11-05,6,#2
2022-11-06,12,#2
2022-11-07,16,#2
2022-11-08,23,#2
2022-11-09,10,#2
2022-11-10,12,#2
2022-11-11,10,#2
2022-11-12,5,#2
2022-11-13,6,#2
2022-11-14,16,#2
2022-11-15,9,#2
2022-11-16,14,#2
2022-11-17,26,#2
2022-11-18,7,#2
2022-11-19,11,#2
2022-11-20,9,#2
2022-11-21,17,#2
2022-11-22,22,#2
2022-11-23,14,#2
2022-11-24,15,#2
2022-11-25,28,#2
2022-11-26,16,#2
2022-11-27,27,#2
2022-11-28,28,#2
2022-11-29,18,#2
2022-11-30,13,#2
2022-12-01,8,#2
2022-12-02,9,#2
2022-12-03,6,#2
2022-12-04,15,#2
2022-12-05,20,#2
2022-12-06,24,#2
2022-12-07,23,#2
2022-12-08,11,#2
2022-12-09,8,#2
2022-12-10,7,#2
2022-12-11,16,#2
2022-12-12,14,#2
2022-12-13,22,#2
2022-12-14,17,#2
2022-12-15,6,#2
2022-12-16,8,#2
2022-12-17,2,#2
2022-12-18,7,#2
2022-12-19,10,#2
2022-12-20,5,#2
2022-12-21,10,#2
2022-12-22,18,#2
2022-12-23,1,#2
2022-12-24,4,#2
2022-12-25,0,#2
2022-12-26,8,#2
2022-12-27,4,#2
2022-12-28,4,#2
2022-12-29,5,#2
2022-12-30,2,#2
2022-12-31,2,#2
2023-01-01,6,#2
2023-01-02,2,#2
2023-01-03,4,#2
2023-01-04,8,#2
2023-01-05,4,#2
2023-01-06,1,#2
2023-01-07,1,#2
2023-01-08,9,#2
2023-01-09,8,#2
2023-01-10,19,#2
2023-01-11,12,#2
2023-01-12,5,#2
2023-01-13,7,#2
2023-01-14,8,#2
2023-01-15,13,#2
2023-01-16,2,#2
2023-01-17,11,#2
2023-01-18,10,#2
2023-01-19,12,#2
2023-01-20,2,#2
2023-01-21,3,#2
2023-01-22,12,#2
2023-01-23,7,#2
2023-01-24,10,#2
2023-01-25,8,#2
2023-01-26,6,#2
2023-01-27,10,#2
2023-01-28,10,#2
2023-01-29,4,#2
2023-01-30,9,#2
2023-01-31,11,#2
2023-02-01,12,#2
2023-02-02,11,#2
2023-02-03,14,#2
2023-02-04,9,#2
2023-02-05,8,#2
2023-02-06,3,#2
2023-02-07,6,#2
2023-02-08,14,#2
2023-02-09,13,#2
2023-02-10,6,#2
2023-02-11,9,#2
2023-02-12,14,#2
2023-02-13,20,#2
2023-02-14,15,#2
2023-02-15,11,#2
2023-02-16,17,#2
2023-02-17,5,#2
2023-02-18,9,#2
2023-02-19,9,#2
2023-02-20,16,#2
2023-02-21,12,#2
2023-02-22,16,#2
2023-02-23,11,#2
2023-02-24,10,#2
2023-02-25,15,#2
2023-02-26,8,#2
2023-02-27,25,#2
2023-02-28,17,#2
2023-03-01,20,#2
2023-03-02,7,#2
2023-03-03,8,#2
2023-03-04,12,#2
2023-03-05,17,#2
2023-03-06,13,#2
2023-03-07,11,#2
2023-03-08,21,#2
2023-03-09,18,#2
2023-03-10,14,#2
2023-03-11,19,#2
2023-03-12,16,#2
2023-03-13,16,#2
2023-03-14,41,#2
2023-03-15,28,#2
2023-03-16,18,#2
2023-03-17,5,#2
2023-03-18,10,#2
2023-03-19,18,#2
2023-03-20,17,#2
2023-03-21,12,#2
2023-03-22,18,#2
2023-03-23,22,#2
2023-03-24,10,#2
2023-03-25,12,#2
2023-03-26,16,#2
2023-03-27,19,#2
2023-03-28,23,#2
2023-03-29,17,#2
2023-03-30,20,#2
2023-03-31,17,#2
2023-04-01,11,#2
2023-04-02,14,#2
2023-04-03,17,#2
2023-04-04,21,#2
2023-04-05,21,#2
2023-04-06,19,#2
2023-04-07,13,#2
2023-04-08,10,#2
2023-04-09,8,#2
2023-04-10,34,#2
2023-04-11,16,#2
2023-04-12,14,#2
2023-04-13,9,#2
2023-04-14,3,#2
2023-04-15,4,#2
2023-04-16,14,#2
2023-04-17,23,#2
2023-04-18,17,#2
2023-04-19,18,#2
2023-04-20,18,#2
2023-04-21,12,#2
2023-04-22,19,#2
2023-04-23,16,#2
2023-04-24,28,#2
2023-04-25,23,#2
2023-04-26,20,#2
2023-04-27,17,#2
2023-04-28,13,#2
2023-04-29,10,#2
2023-04-30,11,#2
2023-05-01,18,#2
2023-05-02,11,#2
2023-05-03,15,#2
2023-05-04,12,#2
2023-05-05,11,#2
2023-05-06,4,#2
2023-05-07,12,#2
2023-05-08,45,#2
2023-05-09,30,#2
2023-05-10,17,#2
2023-05-11,13,#2
2023-05-12,14,#2
2023-05-13,9,#2
2023-05-14,9,#2
2023-05-15,11,#2
2023-05-16,34,#2
2023-05-17,14,#2
2023-05-18,22,#2
2023-05-19,8,#2
2023-05-20,7,#2
2023-05-21,9,#2
2023-05-22,14,#2
2023-05-23,18,#2
2023-05-24,13,#2
2023-05-25,21,#2
2023-05-26,6,#2
2023-05-27,14,#2
2023-05-28,13,#2
2023-05-29,8,#2
2023-05-30,13,#2
2023-05-31,15,#2
2023-06-01,16,#2
2023-06-02,20,#2
2023-06-03,4,#2
2023-06-04,14,#2
2023-06-05,12,#2
2023-06-06,6,#2
2023-06-07,3,#2
2023-06-08,10,#2
2023-06-09,10,#2
2023-06-10,7,#2
2023-06-11,11,#2
2023-06-12,20,#2
2023-06-13,21,#2
2023-06-14,17,#2
2023-06-15,16,#2
2023-06-16,16,#2
2023-06-17,9,#2
2023-06-18,19,#2
2023-06-19,25,#2
2023-06-20,21,#2
2023-06-21,23,#2
2023-06-22,14,#2
2023-06-23,12,#2
2023-06-24,13,#2
2023-06-25,17,#2
2023-06-26,19,#2
2023-06-27,31,#2
2023-06-28,9,#2
2023-06-29,14,#2
2023-06-30,17,#2
2023-07-01,9,#2
2023-07-02,9,#2
2023-07-03,10,#2
2023-07-04,16,#2
2023-07-05,9,#2
2023-07-06,16,#2
2023-07-07,7,#2
2023-07-08,7,#2
2023-07-09,9,#2
2023-07-10,18,#2
2023-07-11,8,#2
2023-07-12,12,#2
2023-07-13,6,#2
2023-07-14,6,#2
2023-07-15,7,#2
2023-07-16,14,#2
2023-07-17,16,#2
2023-07-18,14,#2
2023-07-19,8,#2
2023-07-20,6,#2
2023-07-21,3,#2
2023-07-22,9,#2
2023-07-23,8,#2
2023-07-24,7,#2
2023-07-25,12,#2
2023-07-26,10,#2
2023-07-27,11,#2
2023-07-28,5,#2
2023-07-29,4,#2
2023-07-30,5,#2
2023-07-31,2,#2
2023-08-01,10,#2
2023-08-02,10,#2
2023-08-03,4,#2
2023-08-04,5,#2
2023-08-05,7,#2
2023-08-06,8,#2
2023-08-07,7,#2
2023-08-08,14,#2
2023-08-09,14,#2
2023-08-10,2,#2
2023-08-11,11,#2
2023-08-12,5,#2
2023-08-13,9,#2
2023-08-14,9,#2
2023-08-15,20,#2
2023-08-16,16,#2
2023-08-17,14,#2
2023-08-18,6,#2
2023-08-19,4,#2
2023-08-20,23,#2
2023-08-21,13,#2
2023-08-22,16,#2
2023-08-23,9,#2
2023-08-24,14,#2
2023-08-25,16,#2
2023-08-26,6,#2
2023-08-27,13,#2
2023-08-28,14,#2
2023-08-29,11,#2
2023-08-30,17,#2
2023-08-31,16,#2
2023-09-01,18,#2
2023-09-02,8,#2
2023-09-03,6,#2
2023-09-04,12,#2
2023-09-05,10,#2
2023-09-06,5,#2
2023-09-07,7,#2
2023-09-08,6,#2
2023-09-09,9,#2
2023-09-10,9,#2
2023-09-11,12,#2
2023-09-12,8,#2
2023-09-13,22,#2
2023-09-14,11,#2
2023-09-15,5,#2
2023-09-16,3,#2
2023-09-17,12,#2
2023-09-18,16,#2
2023-09-19,10,#2
2023-09-20,8,#2
2023-09-21,11,#2
2023-09-22,8,#2
2023-09-23,4,#2
2023-09-24,8,#2
2023-09-25,14,#2
2023-09-26,21,#2
2023-09-27,21,#2
2023-09-28,17,#2
2023-09-29,10,#2
2023-09-30,4,#2
2023-10-01,8,#2
2023-10-02,16,#2
2023-10-03,11,#2
2023-10-04,6,#2
2023-10-05,13,#2
2023-10-06,6,#2
2023-10-07,11,#2
2023-10-08,11,#2
2023-10-09,18,#2
2023-10-10,13,#2
2023-10-11,13,#2
2023-10-12,10,#2
2023-10-13,21,#2
2023-10-14,14,#2
2023-10-15,12,#2
2023-10-16,14,#2
2023-10-17,21,#2
2023-10-18,17,#2
2023-10-19,15,#2
2023-10-20,9,#2
2023-10-21,9,#2
2023-10-22,15,#2
2023-10-23,16,#2
2023-10-24,10,#2
2023-10-25,17,#2
2023-10-26,8,#2
2023-10-27,10,#2
2023-10-28,14,#2
2023-10-29,11,#2
2023-10-30,14,#2
2023-10-31,16,#2
2023-11-01,6,#2
2023-11-02,6,#2
2023-11-03,6,#2
2023-11-04,4,#2
2023-11-05,10,#2
2023-11-06,12,#2
2023-11-07,24,#2
2023-11-08,18,#2
2023-11-09,4,#2
2023-11-10,15,#2
2023-11-11,9,#2
2023-11-12,4,#2
2023-11-13,9,#2
2023-11-14,9,#2
2023-11-15,13,#2
2023-11-16,12,#2
2023-11-17,13,#2
2023-11-18,6,#2
2023-11-19,8,#2
2023-11-20,8,#2
2023-11-21,24,#2
2023-11-22,6,#2
2023-11-23,13,#2
2023-11-24,9,#2
2023-11-25,7,#2
2023-11-26,13,#2
2023-11-27,22,#2
2023-11-28,24,#2
2023-11-29,9,#2
2023-11-30,7,#2
2023-12-01,6,#2
2023-12-02,2,#2
2023-12-03,7,#2
2023-12-04,22,#2
2023-12-05,12,#2
2023-12-06,10,#2
2023-12-07,24,#2
2023-12-08,7,#2
2023-12-09,5,#2
2023-12-10,6,#2
2023-12-11,17,#2
2023-12-12,17,#2
2023-12-13,15,#2
2023-12-14,12,#2
2023-12-15,6,#2
2023-12-16,2,#2
2023-12-17,8,#2
2023-12-18,5,#2
2023-12-19,3,#2
2023-12-20,4,#2
2023-12-21,5,#2
2023-12-22,3,#2
2023-12-23,0,#2
2023-12-24,3,#2
2023-12-25,3,#2
2023-12-26,2,#2
2023-12-27,0,#2
2023-12-28,3,#2
2023-12-29,2,#2
2023-12-30,0,#2
2023-12-31,1,#2
2024-01-01,0,#2
2024-01-02,5,#2
2024-01-03,3,#2
2024-01-04,1,#2
2024-01-05,6,#2
2024-01-06,3,#2
2024-01-07,5,#2
2024-01-08,9,#2
2024-01-09,7,#2
2024-01-10,7,#2
2024-01-11,4,#2
2024-01-12,9,#2
2024-01-13,7,#2
2024-01-14,8,#2
2024-01-15,10,#2
2024-01-16,8,#2
2024-01-17,8,#2
2024-01-18,3,#2
2024-01-19,4,#2
2024-01-20,9,#2
2024-01-21,7,#2
2024-01-22,36,#2
2024-01-23,15,#2
2024-01-24,19,#2
2024-01-25,12,#2
2024-01-26,12,#2
2024-01-27,7,#2
2024-01-28,5,#2
2024-01-29,18,#2
2024-01-30,12,#2
2024-01-31,7,#2
2024-02-01,10,#2
2024-02-02,11,#2
