"","dia","hora","sentido","eixos_2","eixos_3","eixos_4","eixos_5","eixos_6","eixos_7","eixos_8","eixos_9","passeio","moto","outros"
"1779",25,16,"Total","78","54","86","74","71","6","0","4","600","22","51"
"1780",25,17,"C","50","28","37","59","67","6","0","4","261","16","29"
"1781",25,17,"D","51","23","84","25","21","1","0","0","319","6","33"
"1782",25,17,"Total","101","51","121","84","88","7","0","4","580","22","62"
"1783",25,18,"C","24","25","17","41","61","5","0","1","216","4","28"
"1784",25,18,"D","27","20","55","18","22","1","0","0","241","4","19"
"1785",25,18,"Total","51","45","72","59","83","6","0","1","457","8","47"
"1786",25,19,"C","26","27","26","44","53","3","0","1","164","8","17"
"1787",25,19,"D","39","22","59","14","15","0","0","0","181","3","19"
"1788",25,19,"Total","65","49","85","58","68","3","0","1","345","11","36"
"1789",25,20,"C","20","26","18","26","46","0","0","0","106","9","18"
"1790",25,20,"D","23","23","67","8","26","0","0","0","116","1","20"
"1791",25,20,"Total","43","49","85","34","72","0","0","0","222","10","38"
"1792",25,21,"C","16","19","13","19","36","0","0","1","91","8","13"
"1793",25,21,"D","24","15","24","14","15","0","0","0","84","2","10"
"1794",25,21,"Total","40","34","37","33","51","0","0","1","175","10","23"
"1795",25,22,"C","10","13","7","8","14","1","0","0","62","5","5"
"1796",25,22,"D","21","16","24","9","18","0","0","0","71","3","8"
"1797",25,22,"Total","31","29","31","17","32","1","0","0","133","8","13"
"1798",25,23,"C","9","8","9","4","12","0","0","1","37","3","6"
"1799",25,23,"D","7","11","8","11","11","2","0","0","43","6","6"
"1800",25,23,"Total","16","19","17","15","23","2","0","1","80","9","12"
"1801",26,0,"C","11","10","12","9","8","0","0","0","29","4","11"
"1802",26,0,"D","5","11","11","7","10","0","0","0","29","1","3"
"1803",26,0,"Total","16","21","23","16","18","0","0","0","58","5","14"
"1804",26,1,"C","6","5","3","6","12","0","0","0","11","3","3"
"1805",26,1,"D","5","6","11","10","6","0","0","0","19","2","4"
"1806",26,1,"Total","11","11","14","16","18","0","0","0","30","5","7"
"1807",26,2,"C","6","8","9","16","11","0","0","0","14","8","6"
"1808",26,2,"D","8","9","29","3","3","0","0","0","11","3","6"
"1809",26,2,"Total","14","17","38","19","14","0","0","0","25","11","12"
"1810",26,3,"C","2","10","7","16","15","0","0","0","10","5","6"
"1811",26,3,"D","5","9","22","4","10","0","0","0","9","4","4"
"1812",26,3,"Total","7","19","29","20","25","0","0","0","19","9","10"
"1813",26,4,"C","11","9","10","19","19","0","0","0","36","2","7"
"1814",26,4,"D","13","18","30","7","12","0","0","3","18","5","5"
"1815",26,4,"Total","24","27","40","26","31","0","0","3","54","7","12"
"1816",26,5,"C","23","21","16","25","37","0","0","2","92","7","41"
"1817",26,5,"D","14","17","51","14","21","0","0","0","79","3","21"
"1818",26,5,"Total","37","38","67","39","58","0","0","2","171","10","62"
"1819",26,6,"C","47","39","23","44","61","1","0","2","245","9","45"
"1820",26,6,"D","44","25","66","14","16","1","0","1","177","7","20"
"1821",26,6,"Total","91","64","89","58","77","2","0","3","422","16","65"
"1822",26,7,"C","41","30","22","63","39","0","0","3","343","12","39"
"1823",26,7,"D","36","17","83","19","19","2","0","2","285","4","22"
"1824",26,7,"Total","77","47","105","82","58","2","0","5","628","16","61"
"1825",26,8,"C","32","23","26","67","53","0","0","0","391","11","40"
"1826",26,8,"D","23","23","81","16","36","3","0","5","313","8","31"
"1827",26,8,"Total","55","46","107","83","89","3","0","5","704","19","71"
"1828",26,9,"C","34","29","21","45","46","4","0","1","341","15","32"
"1829",26,9,"D","31","16","101","18","28","1","0","1","284","5","24"
"1830",26,9,"Total","65","45","122","63","74","5","0","2","625","20","56"
"1831",26,10,"C","34","27","18","50","48","4","0","1","345","13","31"
"1832",26,10,"D","40","18","93","15","32","3","0","2","251","11","22"
"1833",26,10,"Total","74","45","111","65","80","7","0","3","596","24","53"
"1834",26,11,"C","25","41","18","75","45","4","0","1","273","11","30"
"1835",26,11,"D","37","23","87","12","25","4","0","3","264","8","23"
"1836",26,11,"Total","62","64","105","87","70","8","0","4","537","19","53"
"1837",26,12,"C","28","26","25","59","44","0","0","3","233","13","38"
"1838",26,12,"D","30","23","78","21","12","1","0","0","283","11","32"
"1839",26,12,"Total","58","49","103","80","56","1","0","3","516","24","70"
"1840",26,13,"C","27","23","20","68","58","1","0","2","290","13","33"
"1841",26,13,"D","41","20","72","22","24","1","0","3","281","6","27"
"1842",26,13,"Total","68","43","92","90","82","2","0","5","571","19","60"
"1843",26,14,"C","28","23","23","67","52","5","0","3","259","14","30"
"1844",26,14,"D","47","27","111","27","20","3","0","3","281","6","25"
"1845",26,14,"Total","75","50","134","94","72","8","0","6","540","20","55"
"1846",26,15,"C","33","33","27","76","56","4","0","3","255","16","29"
"1847",26,15,"D","41","18","91","21","20","5","0","2","266","3","36"
"1848",26,15,"Total","74","51","118","97","76","9","0","5","521","19","65"
"1849",26,16,"C","36","26","16","43","57","8","1","1","276","9","35"
"1850",26,16,"D","39","36","77","16","29","2","0","2","316","13","29"
"1851",26,16,"Total","75","62","93","59","86","10","1","3","592","22","64"
"1852",26,17,"C","44","21","22","59","64","6","0","1","248","10","32"
"1853",26,17,"D","53","34","75","28","28","3","0","0","343","7","32"
"1854",26,17,"Total","97","55","97","87","92","9","0","1","591","17","64"
"1855",26,18,"C","30","15","28","43","54","2","0","0","232","10","21"
"1856",26,18,"D","55","40","63","12","24","3","0","1","246","7","23"
"1857",26,18,"Total","85","55","91","55","78","5","0","1","478","17","44"
"1858",26,19,"C","20","26","23","36","52","1","0","3","160","15","16"
"1859",26,19,"D","32","38","81","12","25","1","0","1","155","13","22"
"1860",26,19,"Total","52","64","104","48","77","2","0","4","315","28","38"
"1861",26,20,"C","21","35","17","37","53","1","0","2","103","16","18"
"1862",26,20,"D","18","31","55","15","16","2","0","0","131","6","9"
"1863",26,20,"Total","39","66","72","52","69","3","0","2","234","22","27"
"1864",26,21,"C","9","16","4","28","27","1","0","1","69","4","8"
"1865",26,21,"D","30","28","38","11","19","0","0","0","84","3","23"
"1866",26,21,"Total","39","44","42","39","46","1","0","1","153","7","31"
"1867",26,22,"C","8","23","10","17","25","1","0","1","44","3","10"
"1868",26,22,"D","17","25","35","8","14","0","0","0","82","5","14"
"1869",26,22,"Total","25","48","45","25","39","1","0","1","126","8","24"
"1870",26,23,"C","12","20","16","11","17","0","0","2","30","4","10"
"1871",26,23,"D","18","26","27","7","17","1","0","0","48","4","7"
"1872",26,23,"Total","30","46","43","18","34","1","0","2","78","8","17"
"1873",27,0,"C","11","12","5","6","6","5","0","0","27","2","4"
"1874",27,0,"D","7","5","31","8","7","2","0","2","26","2","6"
"1875",27,0,"Total","18","17","36","14","13","7","0","2","53","4","10"
"1876",27,1,"C","2","13","4","17","16","0","0","0","20","7","6"
"1877",27,1,"D","3","9","15","3","10","0","0","1","13","3","8"
"1878",27,1,"Total","5","22","19","20","26","0","0","1","33","10","14"
"1879",27,2,"C","5","12","4","11","13","2","0","0","8","5","8"
"1880",27,2,"D","5","5","18","6","7","0","0","0","18","1","4"
"1881",27,2,"Total","10","17","22","17","20","2","0","0","26","6","12"
"1882",27,3,"C","7","8","6","18","23","0","0","0","16","1","4"
"1883",27,3,"D","7","8","27","3","6","1","0","0","9","4","9"
"1884",27,3,"Total","14","16","33","21","29","1","0","0","25","5","13"
"1885",27,4,"C","13","25","6","29","26","0","0","1","38","11","9"
"1886",27,4,"D","7","14","36","6","7","0","0","0","18","1","4"
"1887",27,4,"Total","20","39","42","35","33","0","0","1","56","12","13"
"1888",27,5,"C","17","22","24","36","47","1","0","1","73","8","31"
"1889",27,5,"D","18","25","56","16","19","2","0","0","83","3","20"
"1890",27,5,"Total","35","47","80","52","66","3","0","1","156","11","51"
"1891",27,6,"C","58","36","25","33","43","1","0","4","216","6","42"
"1892",27,6,"D","41","22","85","14","19","7","0","1","171","6","24"
"1893",27,6,"Total","99","58","110","47","62","8","0","5","387","12","66"
"1894",27,7,"C","43","34","22","66","47","0","0","4","323","18","41"
"1895",27,7,"D","30","29","86","17","19","6","0","9","251","12","16"
"1896",27,7,"Total","73","63","108","83","66","6","0","13","574","30","57"
"1897",27,8,"C","25","26","19","57","48","5","0","3","368","12","39"
"1898",27,8,"D","34","20","85","30","36","5","0","0","293","9","21"
"1899",27,8,"Total","59","46","104","87","84","10","0","3","661","21","60"
"1900",27,9,"C","59","29","26","59","49","1","0","1","379","15","45"
"1901",27,9,"D","39","30","92","26","20","3","0","2","271","6","28"
"1902",27,9,"Total","98","59","118","85","69","4","0","3","650","21","73"
"1903",27,10,"C","41","33","20","54","51","2","0","1","294","11","35"
"1904",27,10,"D","36","18","113","18","21","3","0","6","279","5","33"
"1905",27,10,"Total","77","51","133","72","72","5","0","7","573","16","68"
"1906",27,11,"C","39","31","22","70","53","2","0","2","278","22","30"
"1907",27,11,"D","34","16","94","18","29","3","0","2","266","5","29"
"1908",27,11,"Total","73","47","116","88","82","5","0","4","544","27","59"
"1909",27,12,"C","35","34","16","71","49","4","0","1","233","15","38"
"1910",27,12,"D","36","28","81","17","18","7","0","2","278","15","24"
"1911",27,12,"Total","71","62","97","88","67","11","0","3","511","30","62"
"1912",27,13,"C","48","45","38","74","62","2","0","1","236","20","40"
"1913",27,13,"D","37","34","76","24","23","0","0","2","307","6","25"
"1914",27,13,"Total","85","79","114","98","85","2","0","3","543","26","65"
"1915",27,14,"C","37","44","20","71","65","8","2","3","270","18","44"
"1916",27,14,"D","38","22","84","15","26","4","0","1","314","5","34"
"1917",27,14,"Total","75","66","104","86","91","12","2","4","584","23","78"
"1918",27,15,"C","41","27","19","65","58","3","1","2","297","13","32"
"1919",27,15,"D","44","25","95","23","22","2","0","3","323","9","30"
"1920",27,15,"Total","85","52","114","88","80","5","1","5","620","22","62"
"1921",27,16,"C","51","30","17","53","46","2","0","2","308","10","38"
"1922",27,16,"D","45","34","80","26","26","0","0","3","407","7","47"
"1923",27,16,"Total","96","64","97","79","72","2","0","5","715","17","85"
"1924",27,17,"C","45","25","22","52","69","2","0","1","283","17","24"
"1925",27,17,"D","55","31","89","28","20","2","0","1","350","8","37"
"1926",27,17,"Total","100","56","111","80","89","4","0","2","633","25","61"
"1927",27,18,"C","33","24","24","51","71","3","0","2","254","12","31"
"1928",27,18,"D","41","16","78","18","31","2","0","0","291","11","31"
"1929",27,18,"Total","74","40","102","69","102","5","0","2","545","23","62"
"1930",27,19,"C","29","31","25","46","48","2","0","0","178","10","19"
"1931",27,19,"D","38","30","75","16","25","4","0","0","202","6","33"
"1932",27,19,"Total","67","61","100","62","73","6","0","0","380","16","52"
"1933",27,20,"C","19","26","16","30","39","4","0","0","102","12","16"
"1934",27,20,"D","32","31","47","9","17","0","0","0","142","1","24"
"1935",27,20,"Total","51","57","63","39","56","4","0","0","244","13","40"
"1936",27,21,"C","11","24","13","27","36","0","0","0","57","9","8"
"1937",27,21,"D","30","29","48","15","19","3","0","0","91","3","18"
"1938",27,21,"Total","41","53","61","42","55","3","0","0","148","12","26"
"1939",27,22,"C","9","25","10","28","17","2","0","1","63","11","11"
"1940",27,22,"D","21","22","44","14","11","1","0","0","60","4","15"
"1941",27,22,"Total","30","47","54","42","28","3","0","1","123","15","26"
"1942",27,23,"C","5","19","4","21","26","0","0","0","37","4","4"
"1943",27,23,"D","13","16","27","13","18","0","0","0","40","3","8"
"1944",27,23,"Total","18","35","31","34","44","0","0","0","77","7","12"
"1945",28,0,"C","8","11","10","16","11","0","0","0","81","4","13"
"1946",28,0,"D","6","16","31","8","6","0","0","0","16","4","6"
"1947",28,0,"Total","14","27","41","24","17","0","0","0","97","8","19"
"1948",28,1,"C","8","17","2","10","13","0","0","0","47","3","7"
"1949",28,1,"D","4","10","33","4","7","0","0","0","14","3","6"
"1950",28,1,"Total","12","27","35","14","20","0","0","0","61","6","13"
"1951",28,2,"C","7","10","3","16","16","0","0","0","18","3","5"
"1952",28,2,"D","6","8","27","5","4","0","0","0","11","0","7"
"1953",28,2,"Total","13","18","30","21","20","0","0","0","29","3","12"
"1954",28,3,"C","10","3","10","11","8","1","0","0","21","3","6"
"1955",28,3,"D","8","9","33","8","6","0","0","0","8","2","6"
"1956",28,3,"Total","18","12","43","19","14","1","0","0","29","5","12"
"1957",28,4,"C","16","16","11","26","15","0","0","0","36","5","15"
"1958",28,4,"D","13","17","41","4","11","1","0","0","24","5","5"
"1959",28,4,"Total","29","33","52","30","26","1","0","0","60","10","20"
"1960",28,5,"C","24","18","26","28","38","0","0","1","69","14","38"
"1961",28,5,"D","22","16","60","19","22","2","0","0","64","3","20"
"1962",28,5,"Total","46","34","86","47","60","2","0","1","133","17","58"
"1963",28,6,"C","64","32","29","42","60","3","0","7","256","38","44"
"1964",28,6,"D","47","21","82","12","15","6","0","2","170","7","20"
"1965",28,6,"Total","111","53","111","54","75","9","0","9","426","45","64"
"1966",28,7,"C","49","19","8","63","39","1","0","0","309","22","37"
"1967",28,7,"D","41","28","91","20","30","1","3","3","266","6","25"
"1968",28,7,"Total","90","47","99","83","69","2","3","3","575","28","62"
"1969",28,8,"C","44","27","24","55","43","0","1","0","326","17","40"
"1970",28,8,"D","25","28","101","23","27","6","0","2","311","6","40"
"1971",28,8,"Total","69","55","125","78","70","6","1","2","637","23","80"
"1972",28,9,"C","51","33","33","63","66","1","0","1","327","18","34"
"1973",28,9,"D","29","26","95","24","30","8","0","1","244","5","22"
"1974",28,9,"Total","80","59","128","87","96","9","0","2","571","23","56"
"1975",28,10,"C","47","31","20","49","50","2","0","1","295","11","31"
"1976",28,10,"D","18","18","86","20","33","6","0","4","232","4","28"
"1977",28,10,"Total","65","49","106","69","83","8","0","5","527","15","59"
"1978",28,11,"C","36","28","29","82","66","1","0","4","273","14","36"
"1979",28,11,"D","47","27","118","21","20","3","0","3","269","10","33"
"1980",28,11,"Total","83","55","147","103","86","4","0","7","542","24","69"
"1981",28,12,"C","27","36","27","75","64","3","0","1","281","10","34"
"1982",28,12,"D","33","19","74","12","18","5","0","4","263","7","31"
"1983",28,12,"Total","60","55","101","87","82","8","0","5","544","17","65"
"1984",28,13,"C","32","21","17","62","44","3","0","2","285","13","48"
"1985",28,13,"D","44","31","101","20","20","2","0","2","327","4","27"
"1986",28,13,"Total","76","52","118","82","64","5","0","4","612","17","75"
"1987",28,14,"C","37","29","19","59","66","5","0","8","291","20","44"
"1988",28,14,"D","48","31","85","22","26","4","1","2","329","12","39"
"1989",28,14,"Total","85","60","104","81","92","9","1","10","620","32","83"
"1990",28,15,"C","44","33","24","82","60","4","0","1","303","19","35"
"1991",28,15,"D","30","34","111","25","28","0","0","0","353","7","47"
"1992",28,15,"Total","74","67","135","107","88","4","0","1","656","26","82"
"1993",28,16,"C","39","20","20","55","56","5","0","1","311","12","34"
"1994",28,16,"D","41","33","99","18","29","4","0","3","356","3","34"
"1995",28,16,"Total","80","53","119","73","85","9","0","4","667","15","68"
"1996",28,17,"C","54","22","16","53","56","1","0","0","274","8","31"
"1997",28,17,"D","54","31","96","22","38","0","0","0","385","4","39"
"1998",28,17,"Total","108","53","112","75","94","1","0","0","659","12","70"
"1999",28,18,"C","22","16","15","58","53","2","0","1","251","6","22"
"2000",28,18,"D","45","39","98","21","19","0","0","0","272","11","30"
"2001",28,18,"Total","67","55","113","79","72","2","0","1","523","17","52"
"2002",28,19,"C","27","31","21","43","52","2","0","0","182","12","20"
"2003",28,19,"D","37","38","71","12","15","2","0","0","221","5","29"
"2004",28,19,"Total","64","69","92","55","67","4","0","0","403","17","49"
"2005",28,20,"C","17","33","19","37","62","3","0","2","135","10","31"
"2006",28,20,"D","42","29","39","10","21","2","0","1","143","3","23"
"2007",28,20,"Total","59","62","58","47","83","5","0","3","278","13","54"
"2008",28,21,"C","11","22","13","36","31","2","0","2","84","7","12"
"2009",28,21,"D","34","27","34","24","18","0","0","0","107","3","18"
"2010",28,21,"Total","45","49","47","60","49","2","0","2","191","10","30"
"2011",28,22,"C","10","19","10","28","16","2","0","0","68","7","10"
"2012",28,22,"D","19","23","43","13","10","2","0","0","84","7","11"
"2013",28,22,"Total","29","42","53","41","26","4","0","0","152","14","21"
"2014",28,23,"C","8","22","13","8","29","0","0","1","57","12","9"
"2015",28,23,"D","9","13","14","8","8","0","0","0","52","1","4"
"2016",28,23,"Total","17","35","27","16","37","0","0","1","109","13","13"
"2017",29,0,"C","15","12","10","22","20","1","0","0","23","6","11"
"2018",29,0,"D","2","1","8","4","4","0","0","0","16","1","2"
"2019",29,0,"Total","17","13","18","26","24","1","0","0","39","7","13"
"2020",29,1,"C","7","16","1","19","13","0","0","0","21","8","6"
"2021",29,1,"D","3","3","16","4","5","1","0","0","4","1","5"
"2022",29,1,"Total","10","19","17","23","18","1","0","0","25","9","11"
"2023",29,2,"C","6","12","3","13","22","0","0","2","17","5","5"
"2024",29,2,"D","1","6","7","0","2","0","0","0","30","0","2"
"2025",29,2,"Total","7","18","10","13","24","0","0","2","47","5","7"
